SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532039,ZENOTECH    ,X ,Q,30.40,32.50,29.15,31.55,31.80,29.85,159,56418,1738911.00,
532041,HINDUSTN BIO,X ,Q,3.22,3.22,3.22,3.22,3.22,3.28,20,3498,11263.00,
532051,SWELECT     ,B ,Q,203.85,203.85,194.10,196.40,196.40,204.10,174,4100,817378.00,
532053,WALLFORT FIN,X ,Q,35.50,35.50,34.95,35.20,34.95,33.05,7,502,17662.00,
532054,KDDL LTD    ,B ,Q,245.20,272.50,245.20,258.25,254.00,248.05,143,1728,450816.00,
532056,ADINATH EXIM,XT,Q,7.29,7.29,6.95,6.95,6.95,6.95,5,377,2629.00,
532057,ABHINAV CAP ,XT,Q,32.75,32.75,32.75,32.75,32.75,32.75,1,100,3275.00,
532067,KILPEST (I) ,X ,Q,317.10,325.00,315.00,319.75,318.00,316.70,413,19819,6313718.00,
532070,SUPERB PAPER,X ,Q,11.15,11.40,10.85,11.00,11.00,10.83,37,184575,2049147.00,
532090,VANDANA     ,XT,Q,0.50,0.50,0.46,0.50,0.50,0.48,33,73285,35292.00,
532092,SAGARPROD   ,X ,Q,6.72,6.72,6.11,6.70,6.70,6.40,52,213526,1433622.00,
532097,MUKAND ENGG.,B ,Q,11.93,12.27,11.77,12.11,12.11,12.24,42,2946,35266.00,
532100,INDO-CITY IN,X ,Q,2.36,2.36,2.36,2.36,2.36,2.36,5,2358,5564.00,
532102,SBEC SUGAR  ,X ,Q,6.89,6.89,6.89,6.89,6.89,7.25,1,100,689.00,
532113,BRIJLAXMI LE,X ,Q,1.62,1.62,1.54,1.54,1.54,1.62,6,1350,2099.00,
532114,AREALTY     ,XT,Q,2.54,2.54,2.54,2.54,2.54,2.42,7,3754,9535.00,
532123,BSE  INFRA  ,B ,Q,1.00,1.00,0.97,0.97,0.97,1.00,28,18877,18526.00,
532124,RELIAB VEN  ,X ,Q,7.91,7.91,7.15,7.15,7.15,7.91,7,283,2222.00,
532134,BANKBARODA  ,A ,Q,77.70,79.50,77.00,78.35,78.35,77.15,7490,5099073,399850221.00,
532140,MOHITE      ,X ,Q,9.53,9.53,9.53,9.53,9.53,9.08,1,200,1906.00,
532141,ANDHRA CEMEN,B ,Q,5.50,5.90,5.50,5.90,5.90,5.62,229,147929,866275.00,
532143,SKM EGG PROD,B ,Q,54.10,54.60,53.00,53.30,53.00,53.90,76,2687,144568.00,
532144,WELCORP     ,A ,Q,125.35,125.50,121.55,122.45,122.45,125.60,683,81103,10027426.00,
532145,H.S.(I) LTD.,X ,Q,3.83,3.83,3.83,3.83,3.83,3.65,2,2000,7660.00,
532149,BNK OF INDIA,A ,Q,59.00,60.55,58.50,58.80,58.80,59.85,2338,577712,34411936.00,
532150,INDRAPRAST  ,B ,Q,52.15,53.05,52.15,52.40,52.40,52.80,298,16789,881602.00,
532154,SUNSHINE    ,XT,Q,3.05,3.05,3.05,3.05,3.05,3.10,1,1,3.00,
532155,GAIL (I) LTD,A ,Q,137.45,137.45,132.50,132.90,132.90,136.40,4450,750322,100737171.00,
532156,VAIBHAVGBL  ,A ,Q,2855.00,2898.10,2825.45,2852.45,2845.00,2844.10,255,684,1963333.00,
532159,TRESCON     ,X ,Q,66.50,66.65,63.05,63.80,63.05,65.00,17,1570,103924.00,
532160,GUJ.STAT.FIN,T ,Q,2.59,2.64,2.54,2.54,2.54,2.59,41,10882,28415.00,
532162,JK PAPER    ,A ,Q,138.75,142.25,136.15,139.85,139.85,136.30,2480,322065,44617133.00,
532163,SAREGAMA (I),A ,Q,1040.00,1040.00,1001.30,1015.10,1016.30,1022.55,625,2854,2901333.00,
532164,MINOLTA FIN.,Z ,Q,0.95,1.00,0.95,1.00,1.00,1.00,13,3746,3564.00,
532172,ADROITINFO  ,B ,Q,8.90,9.43,8.55,8.55,8.55,8.99,13,3575,31113.00,
532173,CYBERTECH   ,B ,Q,145.50,145.50,130.70,131.25,131.30,140.60,1052,35075,4731698.00,
532174,ICICI BANK  ,A ,Q,630.40,649.25,630.00,647.50,647.50,630.65,7556,506817,325325690.00,
532175,CYIENT      ,A ,Q,639.30,641.60,623.60,626.35,627.15,634.70,562,14488,9182726.00,
532178,ENGINRS.(I) ,A ,Q,75.50,75.55,74.10,74.85,74.85,75.35,1273,176723,13227179.00,
532180,DHANALAK.BNK,B ,Q,13.74,13.85,13.36,13.51,13.51,13.70,322,398319,5427891.00,
532181,GUJ.MINERAL ,A ,Q,56.50,57.00,56.00,56.10,56.10,56.50,1098,127481,7184896.00,
532183,GAYATRI SUGR,X ,Q,1.98,2.09,1.86,1.97,1.97,1.93,23,7822,15050.00,
532187,INDUSIND BNK,A ,Q,1026.90,1059.00,1012.00,1027.95,1027.95,1021.95,25160,881757,920402469.00,
532189,INDIA TOURIS,A ,Q,302.85,310.00,302.85,304.40,304.95,302.85,386,8521,2606513.00,
532209,J & K BANK  ,A ,Q,30.05,30.20,29.50,29.65,29.65,29.85,385,113452,3387207.00,
532210,CITY UNION  ,A ,Q,167.00,167.00,161.60,163.00,163.10,164.25,2533,169376,27824946.00,
532212,ARCHIES LTD ,B ,Q,12.65,12.65,12.54,12.65,12.65,12.66,20,3367,42531.00,
532215,AXIS BANK   ,A ,Q,736.00,754.55,734.65,750.35,750.35,740.20,10830,608164,454416747.00,
532216,HB STOCKHOL.,T ,Q,10.19,10.19,10.19,10.19,10.19,9.71,16,4399,44825.00,
532217,SIEL FINANCL,XT,Q,3.35,3.35,3.35,3.35,3.35,3.41,7,2959,9912.00,
532218,SOUTH IND.BK,A ,Q,8.32,8.32,8.16,8.21,8.21,8.32,104157,1569574,12912727.00,
532219,ENERGY DEV. ,T ,Q,10.39,10.69,10.06,10.69,10.69,10.19,66,22406,237798.00,
532221,SONATA SOFT.,A ,Q,404.55,419.30,392.60,400.20,400.20,403.00,612,32961,13384397.00,
532230,BENGAL TEA &,X ,Q,40.00,43.00,36.20,40.40,40.40,40.00,33,6722,260579.00,
532234,NAT.ALUM    ,A ,Q,50.90,50.95,48.40,48.90,48.90,50.75,3796,1334329,66498907.00,
532240,INDIA NIPPON,B ,Q,361.25,367.60,350.50,361.75,361.50,360.25,223,4983,1807584.00,
532256,NALWA SONS  ,B ,Q,1018.70,1019.50,1013.75,1013.75,1013.75,1018.55,3,20,20305.00,
532259,APAR INDUS. ,A ,Q,432.40,462.00,426.40,439.00,439.00,415.30,2359,65507,29148628.00,
532262,TCI INDUS.  ,XT,Q,713.85,713.85,713.85,713.85,713.85,679.90,5,33,23557.00,
532268,ACCELYA     ,A ,Q,918.60,922.00,902.10,911.90,908.00,909.30,343,4026,3675835.00,
532271,CYBERMATE   ,Z ,Q,1.62,1.68,1.62,1.66,1.65,1.65,228,519346,862468.00,
532281,HCL TECHNO  ,A ,Q,973.30,986.00,957.80,960.50,960.50,970.60,15573,464259,452420204.00,
532284,TCFC FINANCE,X ,Q,28.95,29.00,27.55,27.55,27.55,27.45,26,1901,53801.00,
532285,GEOJITFSL   ,B ,Q,54.45,58.30,53.20,57.55,57.55,53.50,648,105053,5956425.00,
532286,JINDAL STE  ,A ,Q,316.60,316.95,307.25,308.35,308.35,315.40,2387,344999,107356803.00,
532290,BLB LTD.    ,B ,Q,5.39,5.51,5.39,5.51,5.51,5.49,12,4468,24150.00,
532296,GLENMARK PHA,A ,Q,507.00,510.85,502.25,504.20,504.20,506.05,1222,50237,25431402.00,
532300,WOCKHARDT   ,A ,Q,519.00,521.00,494.30,501.40,501.40,517.60,1042,29983,15218518.00,
532301,TATA COFFEE ,A ,Q,107.70,111.00,107.70,110.30,110.30,108.40,1986,96885,10662232.00,
532304,KJMCCORP    ,X ,Q,15.00,15.00,15.00,15.00,15.00,15.05,4,239,3585.00,
532305,IND-SWIFT LA,B ,Q,81.30,81.45,77.65,77.95,77.95,80.00,181,15418,1229436.00,
532307,MELSTAR INFO,Z ,Q,1.76,1.80,1.70,1.70,1.70,1.75,3,7100,12690.00,
532309,GEPIL       ,A ,Q,280.15,285.00,278.10,279.20,280.05,280.10,455,11110,3120457.00,
532310,SHREE RAMA  ,B ,Q,9.69,9.69,8.30,8.36,8.36,8.49,68,15494,130790.00,
532313,MAHINDRALIFE,A ,Q,495.00,507.50,485.00,491.60,485.40,488.10,438,5866,2917029.00,
532320,VAARAD      ,X ,Q,3.69,3.69,3.69,3.69,3.69,3.69,1,330,1217.00,
532321,CADILA HEALT,A ,Q,472.80,478.85,465.45,468.00,468.00,471.00,2573,159665,75483927.00,
532323,SHIVA CEMENT,X ,Q,21.40,21.55,21.00,21.15,21.25,21.35,493,224252,4744347.00,
532324,CINEVISTA   ,B ,Q,6.20,6.55,6.05,6.36,6.36,5.99,34,6798,43308.00,
532326,INTENS TECH ,B ,Q,41.25,41.25,40.25,40.25,40.25,41.15,10,314,12676.00,
532329,DANLAW TECH.,XT,Q,133.10,139.45,133.10,136.90,136.90,139.00,27,1805,245596.00,
532331,AJANTA PHARM,A ,Q,1823.70,1823.80,1794.60,1803.15,1804.40,1817.90,317,2590,4666552.00,
532333,HB PORTFOLIO,X ,Q,17.75,19.80,17.05,18.95,18.95,18.30,47,5105,96730.00,
532334,HB ESTATE DE,X ,Q,9.41,10.35,9.40,10.35,10.35,9.86,29,1259,12747.00,
532339,COMPUCOM SOF,B ,Q,8.61,8.75,8.55,8.64,8.61,8.80,68,17660,152431.00,
532340,OMNI AX'S SO,X ,Q,1.95,1.95,1.95,1.95,1.95,1.95,1,50,97.00,
532341,IZMO        ,B ,Q,47.80,48.00,46.65,47.85,47.85,46.65,342,10145,480639.00,
532343,TVS MOTOR L ,A ,Q,639.90,649.40,632.75,636.00,636.00,639.85,2055,80401,51555295.00,
532344,SOFTSOL (I) ,X ,Q,61.00,63.60,57.00,62.10,62.75,57.90,18,438,26776.00,
532345,GATI LTD.   ,A ,Q,94.10,95.65,92.05,92.75,93.00,93.80,1462,84052,7887366.00,
532348,SUBEX LTX   ,B ,Q,29.80,31.20,29.45,29.95,29.95,29.40,4937,2424076,73290302.00,
532349,TRANSPORT CO,A ,Q,243.25,250.00,242.35,249.30,250.00,241.85,714,9168,2268107.00,
532350,PADMALAYA TE,Z ,Q,2.46,2.58,2.34,2.58,2.58,2.46,52,30346,73803.00,
532351,AKSH OPTIFIB,B ,Q,7.09,7.09,6.85,6.89,6.85,7.10,101,28696,199925.00,
532355,PICTURHOUSE ,X ,Q,1.18,1.18,1.18,1.18,1.18,1.13,2,1100,1298.00,
532356,TRIVENI ENGG,A ,Q,72.15,72.50,71.10,71.30,71.20,71.55,159,16572,1184761.00,
532357,MUKTA ARTS  ,B ,Q,31.85,31.85,30.20,30.60,30.60,31.00,16,702,21614.00,
532359,HITKIT GLOB ,XT,Q,0.51,0.51,0.50,0.50,0.50,0.51,15,12911,6456.00,
532362,NAGPUR POWER,X ,Q,28.55,28.55,27.20,27.20,27.20,27.25,12,1803,50593.00,
532365,DYNACONS SYS,B ,Q,62.50,62.50,60.50,61.80,61.90,61.25,185,10391,638526.00,
532366,PNB GILTS   ,B ,Q,51.55,52.60,50.60,50.70,50.80,52.50,444,42844,2196119.00,
532368,BCG         ,B ,Q,8.00,8.09,7.60,7.71,7.71,8.11,1322,1090574,8582305.00,
532369,RAMCO INDS. ,A ,Q,270.00,272.70,252.80,255.75,255.55,263.45,1241,33688,8931846.00,
532370,RAMCO  SYSTM,A ,Q,644.90,645.00,624.10,626.75,626.75,636.45,805,10357,6585101.00,
532371,TATA TELESER,T ,Q,17.15,17.15,17.15,17.15,17.15,18.05,868,113255,1942323.00,
532372,VIRINCHI    ,X ,Q,41.15,42.80,40.00,41.40,41.40,45.30,971,216183,8935703.00,
532373,WEPSOLN     ,X ,Q,24.90,25.00,23.10,23.95,23.95,24.40,74,7795,187055.00,
532374,STER TECH   ,A ,Q,178.30,180.60,172.85,174.65,174.85,178.35,825,53935,9521755.00,
532375,TIPSINDUSTR ,T ,Q,442.00,442.30,400.40,411.90,410.00,421.45,145,5411,2334040.00,
532378,UNIVERSAL A ,X ,Q,0.71,0.71,0.71,0.71,0.71,0.70,2,503,357.00,
532379,FIRSTOBJ    ,X ,Q,5.15,5.65,5.15,5.15,5.15,5.42,4,383,1999.00,
532380,BABA ARTS   ,X ,Q,10.95,10.95,9.13,10.11,10.40,10.00,20,1375,14018.00,
532382,BALAJI TELE.,A ,Q,60.60,61.75,60.50,61.10,61.00,61.90,180,9120,557136.00,
532384,TYCHE INDS  ,X ,Q,218.00,228.00,215.05,223.05,223.00,219.55,242,15017,3346470.00,
532386,CALIFORN.SOF,B ,Q,9.41,9.50,9.02,9.26,9.35,9.35,86,9226,84730.00,
532387,PRITISHN COM,B ,Q,19.40,20.00,19.10,19.40,19.40,19.15,35,2457,47626.00,
532388,INDIAN OVER.,A ,Q,11.23,11.29,10.98,11.08,11.08,11.22,1125,581299,6457870.00,
532390,TAJ GVK HOTL,A ,Q,133.00,134.30,131.95,132.15,132.15,132.75,395,13538,1797689.00,
532391,OPTO CIRCUIT,B ,Q,4.89,4.96,4.71,4.82,4.82,4.91,286,217441,1058051.00,
532392,CREATIVE EYE,B ,Q,3.15,3.15,3.09,3.09,3.09,3.15,4,520,1607.00,
532395,AXISCADES   ,B ,Q,51.45,51.50,49.50,49.85,49.80,50.85,141,8515,427855.00,
532398,UMESL       ,T ,Q,5.80,5.80,5.80,5.80,5.80,6.10,16,3971,23031.00,
532400,BSOFT       ,A ,Q,253.60,255.45,241.55,244.15,244.15,251.20,2002,66212,16559985.00,
532404,SAVEN TECHNO,X ,Q,39.65,39.65,39.65,39.65,39.65,37.80,35,4033,159908.00,
532406,AVANTEL LTD ,X ,Q,382.45,398.25,370.50,384.45,384.45,382.45,272,7716,2969807.00,
532407,MOSCHIP     ,X ,Q,17.85,18.50,17.35,18.25,18.25,17.85,300,165711,2960225.00,
532408,MEGASOFT LTD,B ,Q,11.00,11.20,10.46,10.56,10.46,10.87,118,27577,305119.00,
532410,TRANSCORP IN,X ,Q,9.50,9.75,9.00,9.72,9.74,9.45,49,9577,90789.00,
532413,CEREBRA INTE,B ,Q,58.50,59.35,53.75,55.45,55.45,58.25,523,70670,3888003.00,
532416,MID-DAY MULT,B ,Q,5.15,5.15,5.15,5.15,5.15,5.40,1,100,515.00,
532419,SMARTLINK   ,B ,Q,87.95,92.40,87.95,90.05,90.05,87.95,229,3650,333478.00,
532424,GODREJ CONS ,A ,Q,767.30,767.30,752.80,754.50,752.80,758.40,596,17240,13097935.00,
532425,GENUSPRIME  ,X ,Q,4.51,4.51,4.51,4.51,4.51,4.43,8,3400,15334.00,
532430,BF UTILI    ,A ,Q,282.10,285.00,280.90,282.00,282.00,283.95,455,23423,6631364.00,
532432,UNITD SPR   ,B ,Q,572.10,577.80,566.05,567.45,566.60,571.60,2215,53923,30776938.00,
532435,SANINFRA    ,X ,Q,93.00,93.45,87.10,87.60,87.60,91.65,21,823,72462.00,
532439,OLECTRA     ,B ,Q,189.70,196.00,187.00,190.45,190.85,186.70,2746,234193,45569379.00,
532440,MPS LTD     ,B ,Q,485.00,496.55,484.10,489.65,489.65,482.50,175,1621,795686.00,
532441,RNBOWDENIM  ,X ,Q,1.38,1.45,1.38,1.45,1.45,1.39,5,2040,2885.00,
532443,CERA SANITAR,A ,Q,3608.40,3833.00,3608.40,3737.05,3710.45,3583.00,856,2935,10978585.00,
532454,BHARTI ARTL ,A ,Q,598.00,598.00,584.70,586.55,586.55,598.40,17208,1164531,689160680.00,
532455,SHALIMAR WIR,X ,Q,5.00,5.11,4.90,4.95,4.95,4.89,43,806,4033.00,
532456,COMPUAGE INF,B ,Q,14.60,15.45,14.60,15.00,15.15,15.10,127,33837,510981.00,
532457,GULSHAN POLY,B ,Q,94.25,98.00,94.25,95.25,95.00,93.70,971,57968,5601070.00,
532459,FAZE3AUTO   ,X ,Q,72.45,72.45,66.00,67.55,68.40,66.40,65,3748,253070.00,
532460,PONNI SUG(ER,B ,Q,143.80,143.95,142.00,142.00,142.00,142.00,27,297,42550.00,
532461,PUNJAB NATIO,A ,Q,39.10,39.65,38.40,38.80,38.80,38.70,6883,7214876,280925423.00,
532466,ORACLE FIN  ,A ,Q,3250.00,3250.00,3189.00,3194.95,3190.00,3218.85,553,2200,7043071.00,
532468,KAMAHOLDING ,A ,Q,5999.80,6000.00,5814.10,5920.70,5968.80,5969.95,19,23,136071.00,
532475,APTECH LTD  ,A ,Q,223.50,241.80,220.60,236.10,236.10,221.45,1926,125434,28972300.00,
532477,UNION BANK L,A ,Q,33.60,39.80,32.75,35.90,35.90,33.35,1221,846480,28951890.00,
532478,UNITED BREWA,A ,Q,1269.60,1269.60,1244.00,1253.35,1254.00,1265.45,637,9426,11801602.00,
532479,ISMT LTD    ,B ,Q,11.04,11.32,11.01,11.07,11.06,11.04,30,529632,5884396.00,
532481,NOIDA-TOLL B,B ,Q,6.15,6.25,5.85,6.05,6.05,6.00,69,18507,110323.00,
532482,GRANULES (I),A ,Q,330.20,340.00,330.20,335.95,335.95,330.10,3682,122127,40976923.00,
532483,CANARA BANK ,A ,Q,158.20,161.60,156.25,157.05,157.05,157.65,5131,967340,153424616.00,
532485,BALMER LA.IN,B ,Q,402.40,403.95,400.00,401.45,401.45,402.10,90,1418,570069.00,
532486,POKARNA LTD ,B ,Q,244.05,247.00,233.00,233.45,234.20,242.10,541,11092,2650855.00,
532488,DIVI'S LAB. ,A ,Q,3760.00,3760.00,3695.85,3718.55,3710.50,3748.65,1181,17185,63934677.00,
532493,ASTRA MICRO ,A ,Q,120.45,122.00,118.75,119.25,119.10,119.80,238,16807,2025067.00,
532497,RADICOKHAIT ,A ,Q,525.60,549.20,520.05,543.15,541.65,526.70,2286,93866,49891002.00,
532498,SHRMCITYUN  ,A ,Q,1503.55,1503.55,1429.45,1435.30,1435.30,1483.95,233,647,944992.00,
532500,MARUTISUZUK ,A ,Q,7668.00,7674.45,7528.35,7567.90,7567.90,7667.50,4470,25935,197155135.00,
532503,RAJAPAMILLS ,X ,Q,752.95,752.95,730.00,732.75,730.00,741.65,120,1335,985306.00,
532504,NAVIN FLUORI,A ,Q,2634.00,2665.90,2596.00,2629.85,2634.15,2638.20,534,3664,9663144.00,
532505,UCOBANK     ,A ,Q,12.97,13.01,12.84,12.89,12.89,12.97,750,205004,2647404.00,
532507,BAG FIL MED ,B ,Q,2.71,2.71,2.60,2.65,2.66,2.68,57,81959,217419.00,
532508,JSL         ,A ,Q,75.95,75.95,72.70,73.75,73.80,75.40,355,64527,4783576.00,
532509,SUPRAJIT ENG,A ,Q,261.00,264.85,252.50,254.55,253.90,257.35,1439,44569,11625339.00,
532513,TVSELE      ,B ,Q,132.55,134.75,127.05,128.20,128.85,132.55,1167,25358,3286085.00,
532514,INDRA GAS   ,A ,Q,570.60,574.45,551.20,559.65,559.35,569.10,2622,81012,45418575.00,
532515,TV TODAY    ,A ,Q,281.00,283.00,259.75,262.60,262.60,278.00,1944,63402,17369361.00,
532521,PALRED      ,T ,Q,69.15,71.50,69.15,69.15,69.15,72.75,37,3236,223771.00,
532522,PETRONET LNG,A ,Q,246.45,246.90,238.50,242.10,242.10,242.85,4254,266549,64479257.00,
532523,BIOCON LTD. ,A ,Q,408.00,411.30,404.10,408.25,407.05,406.75,5868,418492,170627675.00,
532524,PTC INDIA   ,A ,Q,70.85,72.60,66.75,68.30,68.30,69.50,1500,331435,22923687.00,
532525,BANK MAHA   ,A ,Q,15.73,16.10,15.71,15.78,15.78,15.97,1031,331539,5274612.00,
532527,RK FORGINGS ,A ,Q,535.00,544.50,530.40,531.95,532.00,535.05,79,319,171543.00,
532528,DATAM GLOB  ,B ,Q,117.25,120.85,116.00,117.60,117.70,116.75,275,14244,1694758.00,
532529,NDTV        ,B ,Q,52.95,53.00,48.65,53.00,53.00,48.20,760,176958,9284284.00,
532531,STAR        ,A ,Q,873.25,902.25,868.45,889.10,883.00,865.80,1655,74173,65785378.00,
532532,JAIPRA      ,A ,Q,7.10,7.11,6.90,7.00,7.00,6.97,3279,1791503,12514988.00,
532538,ULTRATECH CM,A ,Q,6465.00,6476.45,6367.30,6399.80,6393.90,6433.10,2368,16179,103907417.00,
532539,MINDA IND   ,A ,Q,610.00,610.00,581.00,586.50,586.50,602.60,1914,24580,14488466.00,
532540,TCS LTD.    ,A ,Q,3197.00,3245.80,3183.40,3191.15,3191.15,3205.85,4961,64320,206674837.00,
532541,COFORGE     ,A ,Q,2678.00,2700.00,2603.00,2608.55,2622.85,2640.55,1517,14991,39644309.00,
532543,GULFPETRO   ,B ,Q,50.90,50.90,43.10,43.50,43.40,43.90,244,18116,802043.00,
532548,CENTURYPLY  ,A ,Q,301.00,305.75,296.20,299.60,298.75,299.90,763,23886,7229628.00,
532553,WELENT      ,A ,Q,92.00,92.80,90.65,92.75,92.70,92.70,50,2300,210076.00,
532555,NTPC LTD    ,A ,Q,98.00,98.00,94.80,95.90,95.90,97.30,3274,924798,88614407.00,
532604,SALSTEEL    ,B ,Q,3.34,3.61,3.31,3.51,3.50,3.48,44,26065,88082.00,
532605,JBM AUTO    ,B ,Q,405.55,406.00,387.55,399.60,400.00,402.90,345,6957,2743469.00,
532610,DWAR SUGAR  ,A ,Q,27.50,27.50,26.85,27.00,27.05,27.05,126,19931,538430.00,
532612,INDOCO REM  ,A ,Q,303.70,304.00,289.70,294.25,294.25,302.40,670,17576,5215923.00,
532613,VIPCLOTHNG  ,T ,Q,15.66,15.66,14.31,15.28,15.25,14.92,53,16569,249553.00,
532616,XCHANGING   ,B ,Q,73.85,84.00,72.60,81.85,81.85,72.70,1104,116722,9121536.00,
532617,JETAIRWAYS  ,Z ,Q,115.75,115.75,115.75,115.75,115.75,110.25,225,16548,1915431.00,
532621,MORARJETEX  ,B ,Q,12.50,12.50,12.34,12.34,12.34,12.50,3,1500,18580.00,
532622,GATEWAY DIST,A ,Q,164.00,165.65,160.00,161.05,160.00,162.05,246,7144,1164575.00,
532624,JINDALPH    ,B ,Q,31.00,31.95,31.00,31.00,31.00,32.25,7,939,29141.00,
532626,PONDY OXIDES,X ,Q,239.00,248.00,230.00,232.00,231.90,240.35,226,11322,2701588.00,
532627,JPPOWER     ,B ,Q,2.60,2.75,2.56,2.74,2.74,2.57,11861,7846679,20929341.00,
532628,3I INFOTECH ,B ,Q,6.96,6.96,6.96,6.96,6.96,6.63,715,1300728,9053066.00,
532629,MCNALLYB    ,T ,Q,11.91,12.50,11.32,11.32,11.32,11.91,218,119582,1436153.00,
532630,GOKALDAS    ,B ,Q,77.15,79.20,77.15,77.60,77.30,77.95,74,2618,205107.00,
532633,ALLSEC TECH ,B ,Q,342.15,411.35,322.60,374.65,377.25,342.85,1121,13377,4834395.00,
532636,IIFL        ,A ,Q,234.75,244.25,232.25,235.95,235.00,234.75,2333,118693,28111485.00,
532637,MAN DRUGORG ,B ,Q,135.85,135.85,126.00,127.05,127.05,136.55,1147,41399,5316201.00,
532638,SHOPPER STOP,A ,Q,216.00,224.70,209.00,210.35,210.00,215.80,641,29183,6320083.00,
532640,CYBER MEDIA ,T ,Q,9.42,9.42,9.42,9.42,9.42,8.98,7,775,7300.00,
532641,NDL         ,B ,Q,28.90,30.00,28.90,30.00,30.00,28.35,87,6505,194192.00,
532642,JSWHL       ,A ,Q,3806.00,3806.00,3623.70,3652.20,3645.00,3798.35,173,523,1926592.00,
532644,JK CEMENT   ,A ,Q,2435.95,2898.85,2408.25,2711.75,2711.75,2422.05,5273,49732,130257733.00,
532645,BEEYU OVERSE,X ,Q,0.61,0.61,0.58,0.61,0.61,0.61,16,11759,6957.00,
532648,YES BANK    ,A ,Q,16.50,16.60,16.35,16.40,16.40,16.50,7194,3953934,65021804.00,
532649,NECTAR LIFE ,B ,Q,20.60,20.90,20.30,20.40,20.40,20.60,54,10336,212361.00,
532650,MSP STEEL   ,B ,Q,8.36,8.36,8.14,8.24,8.24,8.30,38,2717,22397.00,
532651,SPL INDS    ,B ,Q,40.45,40.45,36.10,36.55,36.10,38.10,130,11306,420731.00,
532652,KARNATAKA BK,A ,Q,65.30,66.40,65.00,65.30,65.30,65.25,416,76509,5022601.00,
532654,MCLEOD RUSSE,B ,Q,19.80,20.45,19.75,20.45,20.45,19.50,1051,1132845,22884969.00,
532656,FACOR ALLOYS,XT,Q,2.84,2.84,2.84,2.84,2.84,2.98,77,66311,188323.00,
532659,IDFC        ,A ,Q,51.00,51.40,50.05,50.50,50.50,50.15,5810,1693031,86009977.00,
532660,VIVIMED LABS,B ,Q,16.15,16.20,15.95,15.95,15.95,16.05,35,8712,139711.00,
532661,RANE MADRAS ,B ,Q,285.50,286.70,267.00,277.40,277.45,280.40,223,3290,918322.00,
532662,HT MEDIA    ,B ,Q,18.80,19.05,18.60,18.80,18.70,18.50,93,30918,583144.00,
532663,SASKEN      ,A ,Q,830.20,842.00,826.95,832.50,832.50,825.55,181,1715,1432594.00,
532666,FCS SOFTWARE,T ,Q,0.91,0.92,0.86,0.88,0.88,0.88,323,797853,727200.00,
532667,SUZLONENERGY,A ,Q,6.25,6.30,6.06,6.09,6.09,6.23,5621,3858076,23667457.00,
532668,AURIONPRO SO,B ,Q,78.10,85.10,77.20,81.05,81.05,79.70,190,7202,583276.00,
532670,RENUKA SUGAR,B ,Q,9.89,9.89,9.54,9.59,9.56,9.64,162,144073,1386910.00,
532673,KM SUGARMILL,B ,Q,11.00,11.07,10.80,10.87,10.86,11.31,81,11563,126367.00,
532674,BANNARI AMMA,B ,Q,76.70,78.50,73.00,77.20,77.20,152.55,249,13151,999195.00,
532678,BOMBAY RAYON,B ,Q,10.80,10.96,10.70,10.73,10.74,10.72,1034,3553,38598.00,
532679,SORILINFRA  ,B ,Q,145.95,146.00,133.00,135.30,135.30,142.85,1019,66110,9287599.00,
532683,AIAENGINEER ,A ,Q,1938.95,1978.45,1935.00,1966.25,1956.45,1948.10,233,1290,2519183.00,
532684,EVEREST KANT,B ,Q,71.10,72.55,67.80,70.35,70.35,71.75,1722,256590,17960959.00,
532686,KERNEX MICRO,T ,Q,25.25,25.25,25.25,25.25,25.25,26.30,1,1,25.00,
532687,REPRO INDIA ,B ,Q,397.50,397.50,388.05,394.80,394.20,394.25,40,77,30339.00,
532689,PVR LTD     ,A ,Q,1497.20,1521.05,1492.00,1497.50,1497.50,1497.55,2198,37263,56164428.00,
532692,RADHA MADHAV,B ,Q,2.91,2.91,2.77,2.91,2.91,2.87,34,31110,88037.00,
532693,PUNJ LLOYD  ,Z ,Q,1.85,1.95,1.85,1.89,1.87,1.92,124,194100,368082.00,
532694,BARTRONICSIN,Z ,Q,2.51,2.70,2.51,2.60,2.60,2.64,48,11531,29857.00,
532695,CELEBRITYFAS,T ,Q,5.20,5.51,5.20,5.51,5.51,5.25,14,1913,10098.00,
532696,EDUCOMP SOLN,Z ,Q,3.15,3.15,3.05,3.05,3.05,3.15,52,22538,69908.00,
532698,NITINSPINNER,B ,Q,74.95,78.50,74.00,78.50,78.50,71.40,239,41096,3216888.00,
532699,ROYALORCH   ,B ,Q,71.50,71.50,70.45,71.00,71.00,70.55,14,626,44404.00,
532700,ENT NETWORK ,B ,Q,180.00,180.00,169.55,170.95,170.50,171.50,243,5960,1018445.00,
532701,CELLA       ,Z ,Q,5.25,5.25,5.00,5.25,5.25,5.00,19,22347,117150.00,
532702,GUJ PETRONET,A ,Q,233.95,236.00,223.70,233.30,233.30,232.95,1036,72396,16745043.00,
532705,JAGRAN PRAK ,A ,Q,43.50,44.50,43.25,43.85,43.90,43.40,282,22824,1003544.00,
532706,INOX LEISURE,A ,Q,327.00,331.25,327.00,328.30,329.00,329.05,1126,37918,12471226.00,
